표준링크ID,시작노드ID,종료노드ID,차로수,도로등급코드,도로등급코드명,도로유형코드,도로유형코드명,도로번호,도로명,도로사용여부코드,도로사용코드명,중용구간여부코드,중용구간여부코드명,연결로코드,연결로코드명,최고제한속도,통행제한차량코드,통행제한차량코드명,통과제한하중,통과제한높이,지도거리,버스전용차로여부,버스전용차로운영코드,링크ID,표준링크순서
2310007300,2310003200,2310002700,4,101,고속국도,000,일반도로,-,경부고속도로,0,사용,0,독립구간,000,연결로 아님,110,0,모두통행가능,0,0,596.0,,,2310007300,
2310007400,2310002700,2310003200,4,101,고속국도,000,일반도로,-,경부고속도로,0,사용,0,독립구간,000,연결로 아님,110,0,모두통행가능,0,0,600.0,,,2310007400,
2310799300,2310014000,2310014001,4,101,고속국도,000,일반도로,-,경부고속도로,0,사용,0,독립구간,000,연결로 아님,110,0,모두통행가능,0,0,4207.0,,,2140055702,
1100172600,1100085200,1100085100,4,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,432.0,,,2220045900,
1100172700,1100085100,1100085200,4,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,446.0,,,2220045800,
1100172800,1100085100,1100085000,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,472.0,,,2220045900,
1100172900,1100085000,1100085100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,478.0,,,2220045800,
1100173000,1100085000,1100084900,4,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2667.0,,,2220045900,
1100173100,1100084900,1100085000,4,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2672.0,,,2220045800,
2210002701,2210001001,2220005100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1214.0,,,2210002701,
2210002702,2210001000,2210001001,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,587.0,,,2210002702,
2210002801,2220005100,2210001001,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1208.0,,,2210002801,
2210002802,2210001001,2210001000,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,594.0,,,2210002802,
2210002200,2210001000,2210000900,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,209.0,,,2210002802,
2210002300,2210000900,2210001000,2,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,204.0,,,2210002702,
2210007300,2210003400,2210002800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,558.0,,,2210007300,
2210007400,2210002800,2210003400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,555.0,,,2210007400,
2210008701,2210003800,2210003401,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,363.0,,,2210008700,
2210008702,2210003401,2210003400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1952.0,,,2210008700,
2210008801,2210003400,2210003401,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1955.0,,,2210008800,
2210008802,2210003401,2210003800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,363.0,,,2210008800,
2210010100,2210003800,2210004700,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,416.0,,,2210010100,
2210010200,2210004700,2210003800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,415.0,,,2210010200,
2210114600,1240031000,2210000900,3,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,909.0,,,1240005201,
2210114900,2210000900,1240001800,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1021.0,,,1240005101,
2210115000,2220298800,2210002800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,915.0,,,2210005201,
2210115100,2210002800,2220298800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,922.0,,,2210005101,
2320552600,1670063400,2320000901,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,991.0,,,1670005401,
2320552700,2320000901,1670063400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1005.0,,,1670005501,
2320553400,2320001300,2320195900,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1765.0,,,2320004801,
2320553500,2320195900,2320001300,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1758.0,,,2320004701,
1650314500,1660000100,1650101800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2351.0,,,2240032501,
1650314900,1650101800,1660000100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2332.0,,,2240032401,
1650321600,1650101800,2240225700,2,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,442.0,,,2240032501,
1650321700,2240225700,1650101800,2,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,442.0,,,2240032401,
1660000500,1660000100,1660000700,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2069.0,,,1660000500,
1660000600,1660000700,1660000100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2060.0,,,1660000600,
2350525700,2350056900,2350057000,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,130.0,,,2180125000,
2350525800,2350012100,2350057000,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,397.0,,,2180125100,
2350525900,2350057000,2350012100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,396.0,,,2180125000,
2350526100,2350012100,2350057300,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,374.0,,,2350025400,
2350526300,2350057300,2350057400,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,64.0,,,2350025400,
2350526500,2350057400,2350057500,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,603.0,,,2350025400,
2350526200,2350057400,2350057300,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,66.0,,,2350025500,
2350526400,2350057500,2350057400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,595.0,,,2350025500,
2350526600,2350057600,2350057500,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,145.0,,,2350025500,
2350527800,2350059000,2350058700,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,243.0,,,2350025500,
2350527900,2350058700,2350059000,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,244.0,,,2350025400,
2350529000,2350059000,2350059100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,277.0,,,2350025400,
2350529500,2350059600,2350059100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,108.0,,,2350025900,
2350529600,2350059100,2350059600,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,97.0,,,2350025800,
2350530100,2350012500,2350059600,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,400.0,,,2350025900,
2350530200,2350059600,2350012500,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,408.0,,,2350025800,
1670002400,1670001500,1670000200,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,956.0,,,1670002400,
1670002500,1670000200,1670001500,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,961.0,,,1670002500,
1670002800,1670001500,1670001600,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,931.0,,,1670002800,
1670002900,1670001600,1670001500,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,939.0,,,1670002900,
1670003400,1670001600,1670001900,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,623.0,,,1670003400,
1670003500,1670001900,1670001600,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,614.0,,,1670003500,
1670004701,1670002200,1670063000,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,510.0,,,1670004700,
1670004702,1670063000,1670002400,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,93.0,,,1670004700,
1670004000,1670002200,1670001900,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2324.0,,,1670004000,
1670004100,1670001900,1670002200,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2314.0,,,1670004100,
2333337900,2330155500,2330155400,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,239.0,,,2333337900,1
2333338000,2330155600,2330155500,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,22.0,,,2333338000,1
2333338100,2330155700,2330155600,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,543.0,,,2333338100,1
2333338200,2330155800,2330155700,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,36.0,,,2333338200,1
2333338300,2330155900,2330155800,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,121.0,,,2333338300,1
2333338400,2330156000,2330155900,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,32.0,,,2333338400,1
2333338500,2330156100,2330156000,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,1505.0,,,2333338500,1
2333338600,2330156200,2330156100,0,101,고속국도,002,지하차도,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,28.0,,,2333338600,1
2333338700,2330156300,2330156200,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,915.0,,,2333338700,1
2333338800,2330156400,2330156300,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,32.0,,,2333338800,1
2333338900,2330156500,2330156400,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,144.0,,,2333338900,1
2333339000,2330156600,2330156500,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,76.0,,,2333339000,1
2333339100,2330156700,2330156600,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,310.0,,,2333339100,1
2333339200,2330156800,2330156700,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,29.0,,,2333339200,1
2333339300,2330156900,2330156800,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,616.0,,,2333339300,1
2333339500,2330157500,2330156900,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,574.0,,,2333339500,1
2333339600,2330157600,2330157500,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,1048.0,,,2333339600,1
2333339700,2330157700,2330157600,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,70.0,,,2333339700,1
2333339800,2330157800,2330157700,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,326.0,,,2333339800,1
2333339900,2330157900,2330157800,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,34.0,,,2333339900,1
2333340000,2330158000,2330157900,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,166.0,,,2333340000,1
2333340100,2330158100,2330158000,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,31.0,,,2333340100,1
2333340200,2330158200,2330158100,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,384.0,,,2333340200,1
2333340300,2330158300,2330158200,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,33.0,,,2333340300,1
2333340400,2330158400,2330158300,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,337.0,,,2333340400,1
2333340500,2330158500,2330158400,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,28.0,,,2333340500,1
2333340600,2330158600,2330158500,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,125.0,,,2333340600,1
2333340700,2330158700,2330158600,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,830.0,,,2333340700,1
2333340800,2330158800,2330158700,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,602.0,,,2333340800,1
2333340900,2330158900,2330158800,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,41.0,,,2333340900,1
2333341000,2330159000,2330158900,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,209.0,,,2333341000,1
2333341100,2330159100,2330159000,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,82.0,,,2333341100,1
2333341200,2330159200,2330159100,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,638.0,,,2333341200,1
2333341300,2330159300,2330159200,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,28.0,,,2333341300,1
2333341400,2330159400,2330159300,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,446.0,,,2333341400,1
2333341500,2330159500,2330159400,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,38.0,,,2333341500,1
2333341600,2330159600,2330159500,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,2496.0,,,2333341600,1
2333341700,2330159700,2330159600,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,31.0,,,2333341700,1
2333341800,2330159800,2330159700,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,845.0,,,2333341800,1
2333341900,2330151900,2330152000,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,1462.0,,,2333341900,1
2333342000,2330152000,2330152100,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,31.0,,,2333342000,1
2333342100,2330152100,2330152200,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,595.0,,,2333342100,1
2333342200,2330152200,2330152300,0,101,고속국도,002,지하차도,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,50.0,,,2333342200,1
2333342300,2330152300,2330152400,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,716.0,,,2333342300,1
2333342400,2330152400,2330152500,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,194.0,,,2333342400,1
2333342500,2330152500,2330152600,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,28.0,,,2333342500,1
2333342600,2330152600,2330152700,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,597.0,,,2333342600,1
2333342700,2330152700,2330152800,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,35.0,,,2333342700,1
2333342800,2330153000,2330153100,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,1781.0,,,2333342800,1
2333342900,2330153100,2330153200,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,28.0,,,2333342900,1
2333343000,2330153200,2330153300,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,446.0,,,2333343000,1
2333343100,2330153300,2330153400,0,101,고속국도,003,교량,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,52.0,,,2333343100,1
2333343200,2330153400,2330153500,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,166.0,,,2333343200,1
2333343300,2330153500,2330153700,0,101,고속국도,000,일반도로,153,평택-시흥고속국도,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,644.0,,,2333343300,1
2210005700,2210002300,2210002400,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,243.0,,,2210005700,1
2210005800,2210002400,2210002300,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,249.0,,,2210005800,1
2210005900,2210002300,1060002300,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,272.0,,,2210005900,1
2210006000,1060002300,2210002300,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,281.0,,,2210006000,1
2210006300,2210002500,2210003000,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,516.0,,,2210006300,1
2210006400,2210003000,2210002500,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,518.0,,,2210006400,1
2210006700,2210003000,2210003100,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,256.0,,,2210006700,1
2210006800,2210003100,2210003000,0,102,도시고속국도,000,일반도로,20,북부간선로,0,사용,0,독립구간,000,연결로 아님,0,0,모두통행가능,0,0,252.0,,,2210006800,1
1670004601,1670002400,1670063000,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,88.0,,,1670004600,
1670004602,1670063000,1670002200,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,509.0,,,1670004600,
2350631000,2350056400,2350056600,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,141.0,,,2180125000,
2350631100,2350056600,2350056400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,131.0,,,2180125100,
2350631200,2350012500,2350285900,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2010.0,,,2070011500,
2350631300,2350285900,2350012500,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,2013.0,,,2070011600,
2350631400,2070150600,2350285900,4,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1120.0,,,2070011600,
2350631500,2350285900,2070150600,4,101,고속국도,004,터널,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1109.0,,,2070011500,
1670221800,1670002400,1670063200,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,752.0,,,1670005401,
1670221900,1670063200,1670002400,4,101,고속국도,003,교량,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,758.0,,,1670005501,
1670222800,1670063200,1670063400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,779.0,,,1670005401,
1240003600,1240030100,1240001300,5,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1910.0,,,1240003600,
1670222900,1670063400,1670063200,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,784.0,,,1670005501,
2420007500,2420002300,2420001800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1128.0,,,2100089700,
2420007800,2420001800,1660000700,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,722.0,,,2100090400,
2420008000,2420001800,2420002300,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1124.0,,,2100089800,
2420010400,2420003300,2420002300,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,799.0,,,2100089600,
2420011300,2420002300,2420003300,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,799.0,,,2100089900,
2420266400,1660000700,2420001800,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,724.0,,,1660002600,
2420268900,2420003300,1660067900,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,627.0,,,1663026400,
2420269000,1660067900,2420003300,2,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,614.0,,,1663026500,
2040003701,2040001901,1230000400,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,4067.0,,,2040003701,
2040003801,1230000400,2040001901,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,4074.0,,,2040003801,
2040410000,2060108900,2040000100,4,101,고속국도,000,일반도로,-,수도권제1순환고속도로,0,사용,0,독립구간,000,연결로 아님,100,0,모두통행가능,0,0,1508.0,,,2260010601,
